loan_status,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
0,22.0,1,3,120667.0,0,0,10000.0,1,10.74,0.08,3.0,651,1
1,26.0,1,3,66836.0,6,0,10000.0,3,7.51,0.15,3.0,594,0
0,40.0,1,0,367833.0,18,0,15663.0,5,11.59,0.04,17.0,633,1
0,23.0,1,3,47143.0,1,0,8000.0,1,6.62,0.17,4.0,610,1
0,23.0,0,3,104450.0,0,0,16000.0,1,11.95,0.15,3.0,624,1
0,29.0,1,4,39618.0,8,0,8000.0,3,6.69,0.20,6.0,703,0
0,24.0,1,1,106083.0,5,2,7000.0,5,8.88,0.07,3.0,502,1
0,26.0,0,0,114740.0,2,0,17000.0,5,15.65,0.15,2.0,612,1
0,31.0,1,0,67138.0,6,0,4500.0,5,7.14,0.07,6.0,627,0
0,26.0,1,0,25229.0,3,0,7000.0,2,8.00,0.28,2.0,626,1
0,26.0,0,3,72876.0,5,3,12000.0,4,14.25,0.16,5.0,643,1
0,23.0,1,1,57563.0,0,3,4000.0,5,11.80,0.07,4.0,505,1
0,24.0,0,0,44207.0,0,0,4800.0,5,10.13,0.11,3.0,623,1
0,21.0,1,0,43425.0,0,3,10000.0,5,11.01,0.23,4.0,611,0
0,23.0,0,1,58962.0,0,2,2500.0,3,5.42,0.04,3.0,694,0
0,22.0,1,4,74446.0,0,3,11200.0,4,6.62,0.15,4.0,591,1
1,26.0,1,0,73025.0,3,3,24000.0,5,7.90,0.33,3.0,674,0
0,25.0,0,0,58556.0,3,0,14072.0,5,11.01,0.24,6.0,573,1
0,29.0,1,3,135647.0,9,0,3000.0,1,13.35,0.02,10.0,600,1
0,24.0,0,3,67178.0,0,0,5500.0,5,8.60,0.08,3.0,637,1
0,28.0,0,0,45318.0,5,3,7000.0,4,9.33,0.15,8.0,540,1
0,28.0,0,1,116280.0,7,3,15000.0,1,10.07,0.13,9.0,583,1
0,39.0,1,0,115223.0,17,2,8000.0,2,12.69,0.07,14.0,675,1
1,25.0,1,4,80971.0,0,3,21605.0,3,11.55,0.27,6.0,547,0
1,28.0,1,1,73410.0,9,3,20000.0,4,10.75,0.27,9.0,735,0
1,22.0,0,4,70648.0,0,3,3000.0,3,9.31,0.04,3.0,601,0
0,26.0,0,4,87463.0,0,3,4800.0,2,11.86,0.05,3.0,692,0
0,58.0,1,1,121416.0,35,3,12000.0,1,8.90,0.10,30.0,744,1
0,23.0,1,1,181022.0,4,0,8200.0,1,6.67,0.05,3.0,601,1
0,28.0,1,3,43211.0,5,0,13000.0,0,11.01,0.30,9.0,595,0
0,23.0,1,3,33197.0,0,3,2000.0,0,13.61,0.06,4.0,629,1
0,24.0,1,3,105295.0,2,0,25000.0,0,10.99,0.24,4.0,678,0
0,23.0,1,1,48769.0,4,3,4800.0,0,6.25,0.10,3.0,678,1
0,36.0,1,3,113558.0,12,3,3000.0,1,8.21,0.03,14.0,562,0
0,26.0,0,1,75549.0,5,0,21650.0,4,12.69,0.29,4.0,622,1
0,27.0,1,1,80180.0,5,3,20000.0,0,10.62,0.25,9.0,708,0
1,31.0,1,1,73026.0,11,3,25000.0,4,8.99,0.34,10.0,666,0
0,22.0,1,3,49060.0,0,0,14000.0,1,7.49,0.29,3.0,627,0
0,25.0,0,4,56229.0,2,0,2125.0,1,12.99,0.04,2.0,595,0
0,24.0,1,4,83129.0,0,3,3000.0,3,5.51,0.04,4.0,722,0
0,24.0,1,4,109152.0,1,0,35000.0,1,12.68,0.32,2.0,627,1
0,33.0,0,0,42711.0,12,3,10550.0,3,11.01,0.25,10.0,668,0
0,23.0,1,0,56062.0,1,0,5000.0,4,6.62,0.09,3.0,672,0
0,24.0,1,1,43113.0,2,0,8000.0,1,11.86,0.19,3.0,641,0
1,23.0,1,3,60754.0,1,3,25000.0,0,7.90,0.41,3.0,650,0
1,33.0,1,0,29547.0,11,3,8500.0,3,7.67,0.29,9.0,660,0
0,29.0,0,0,63634.0,7,3,8000.0,0,9.21,0.13,8.0,565,1
0,23.0,1,1,95036.0,0,3,13952.0,5,13.04,0.15,3.0,702,0
0,29.0,1,4,133055.0,11,0,8500.0,1,7.51,0.06,10.0,658,1
0,33.0,1,4,29617.0,11,0,6000.0,0,10.25,0.20,6.0,680,1
1,37.0,0,3,70806.0,14,3,18200.0,5,10.99,0.26,17.0,528,0
0,28.0,1,0,76788.0,8,3,12000.0,3,10.37,0.16,10.0,693,1
0,37.0,0,0,37955.0,18,3,4800.0,5,11.49,0.13,16.0,664,0
0,25.0,1,1,81627.0,2,3,3600.0,5,9.99,0.04,4.0,662,1
1,25.0,1,0,35631.0,6,3,3200.0,2,17.49,0.09,2.0,614,0
0,22.0,1,3,133382.0,0,0,14400.0,5,14.35,0.11,3.0,593,0
0,26.0,0,0,91972.0,6,3,15000.0,0,13.11,0.16,4.0,674,1
0,21.0,1,1,132786.0,1,0,10000.0,0,6.54,0.08,2.0,515,1
1,24.0,1,1,16572.0,0,0,3650.0,2,9.91,0.22,3.0,589,0
0,32.0,1,4,41962.0,10,3,4000.0,5,7.52,0.10,7.0,592,1
0,27.0,1,1,132710.0,2,3,18000.0,3,9.91,0.14,5.0,644,0
0,31.0,0,1,264840.0,8,0,20000.0,3,6.54,0.08,5.0,636,1
0,22.0,1,3,30846.0,1,2,5000.0,5,11.89,0.16,2.0,654,0
0,25.0,1,0,34489.0,0,2,14125.0,5,6.99,0.41,4.0,684,1
0,26.0,0,1,27001.0,0,3,6000.0,3,10.59,0.22,4.0,648,0
0,45.0,1,0,84775.0,21,2,6000.0,5,7.90,0.07,12.0,694,0
0,26.0,0,0,141210.0,3,0,6000.0,1,7.51,0.04,3.0,687,0
1,25.0,1,3,16378.0,0,2,3000.0,0,12.87,0.18,4.0,603,0
0,22.0,0,3,36919.0,0,3,4000.0,4,11.49,0.11,3.0,679,0
0,30.0,0,1,173713.0,9,0,5114.0,0,16.96,0.03,7.0,694,0
0,42.0,0,0,49083.0,19,3,1950.0,0,11.86,0.04,17.0,677,0
1,25.0,0,0,194828.0,1,3,25746.0,2,15.94,0.13,3.0,614,0
1,25.0,0,4,103168.0,1,3,20000.0,3,17.39,0.19,2.0,662,0
0,30.0,0,1,66763.0,10,3,10000.0,0,11.78,0.15,8.0,702,1
1,30.0,1,0,41778.0,5,3,7500.0,2,10.60,0.18,6.0,602,0
0,33.0,1,3,44467.0,10,0,5000.0,4,8.49,0.11,8.0,661,0
0,31.0,1,4,182215.0,9,0,21000.0,1,11.97,0.12,8.0,632,1
0,23.0,0,3,65413.0,0,0,8572.0,2,7.87,0.13,3.0,595,1
0,25.0,0,3,31110.0,1,3,6325.0,3,8.90,0.20,4.0,587,1
0,39.0,0,1,127393.0,15,0,15000.0,2,7.12,0.12,15.0,687,0
0,31.0,0,1,97051.0,4,0,16000.0,2,13.80,0.16,9.0,627,1
0,25.0,0,4,118316.0,2,3,10000.0,0,12.69,0.08,4.0,595,0
0,28.0,1,1,121106.0,10,3,5000.0,3,11.49,0.04,10.0,566,1
0,28.0,0,1,43089.0,6,3,4800.0,3,13.49,0.11,5.0,623,1
0,23.0,0,0,85130.0,4,0,1618.0,3,11.15,0.02,4.0,688,0
0,23.0,0,3,35687.0,5,3,6000.0,0,8.94,0.17,3.0,505,1
0,31.0,1,0,68426.0,7,0,8000.0,1,8.59,0.12,5.0,665,1
0,28.0,1,4,73288.0,4,0,14400.0,3,13.49,0.20,7.0,561,1
1,22.0,0,0,22319.0,1,3,4000.0,3,11.49,0.18,4.0,674,0
1,23.0,0,1,22139.0,0,3,3000.0,0,10.37,0.14,4.0,615,0
0,27.0,1,4,64830.0,7,3,7000.0,3,10.37,0.11,6.0,629,0
1,27.0,1,0,73008.0,6,3,25000.0,1,11.01,0.34,9.0,579,0
0,25.0,1,4,86447.0,1,3,9600.0,2,5.79,0.11,4.0,674,1
0,24.0,0,0,41172.0,1,3,7000.0,4,13.61,0.17,4.0,668,0
0,31.0,0,0,133855.0,11,0,5150.0,2,6.62,0.04,6.0,645,1
0,26.0,1,1,46605.0,3,0,15000.0,2,15.33,0.32,3.0,665,0
0,34.0,0,1,677591.0,15,3,6000.0,3,7.14,0.01,5.0,719,1
0,34.0,0,0,58825.0,9,0,8400.0,1,11.71,0.14,10.0,674,0
0,24.0,0,1,36591.0,2,3,2000.0,0,7.66,0.05,3.0,684,1
0,29.0,0,4,77092.0,5,3,5000.0,1,11.94,0.06,9.0,570,1
0,24.0,1,3,40588.0,2,0,8000.0,1,9.92,0.20,3.0,676,1
0,27.0,0,1,123098.0,5,0,10000.0,4,8.43,0.08,3.0,675,1
0,29.0,1,3,72748.0,5,0,5000.0,4,11.01,0.07,8.0,589,1
1,23.0,1,4,44225.0,3,3,14400.0,4,13.57,0.33,2.0,531,0
0,27.0,1,1,73092.0,1,0,6000.0,4,11.48,0.08,8.0,673,1
0,24.0,1,4,114825.0,2,0,5750.0,3,11.01,0.05,4.0,619,1
0,33.0,1,1,360931.0,9,2,25000.0,3,14.42,0.07,7.0,589,1
0,23.0,1,3,84952.0,1,3,13000.0,1,11.58,0.15,3.0,583,1
0,26.0,0,1,85160.0,2,0,16000.0,1,8.96,0.19,6.0,529,1
0,25.0,0,0,62450.0,2,2,4200.0,2,9.99,0.07,3.0,645,1
0,23.0,1,1,22421.0,0,3,1700.0,4,11.11,0.08,3.0,611,1
0,30.0,0,4,49022.0,9,0,8600.0,2,10.65,0.18,6.0,600,1
0,25.0,0,0,41621.0,1,0,10000.0,1,11.26,0.24,3.0,685,0
0,25.0,0,3,87319.0,2,3,8000.0,0,8.35,0.09,4.0,691,1
0,22.0,0,0,40760.0,0,2,16500.0,1,8.90,0.40,4.0,586,1
0,22.0,1,4,63558.0,0,3,5000.0,3,6.99,0.08,2.0,636,0
1,22.0,1,1,111152.0,0,0,16800.0,3,15.62,0.15,4.0,629,0
0,23.0,0,1,54596.0,1,0,15000.0,5,12.26,0.27,3.0,714,1
0,25.0,1,3,130438.0,0,0,4800.0,4,12.42,0.04,4.0,579,0
0,28.0,0,0,40230.0,5,3,4500.0,3,7.14,0.11,8.0,681,0
0,26.0,0,1,97512.0,2,0,24000.0,5,17.58,0.25,3.0,707,1
1,23.0,0,4,94780.0,0,3,25000.0,5,10.62,0.26,3.0,667,0
1,24.0,1,0,69465.0,2,0,6500.0,3,13.04,0.09,4.0,635,0
0,23.0,0,1,24989.0,0,3,4100.0,1,13.49,0.16,4.0,685,0
0,21.0,0,3,43209.0,0,3,10000.0,5,7.66,0.23,3.0,661,1
1,22.0,1,3,83056.0,2,0,10000.0,0,15.95,0.12,4.0,553,0
0,24.0,0,3,182258.0,2,0,35000.0,2,14.27,0.19,2.0,628,0
0,23.0,0,0,60103.0,2,3,13000.0,4,6.17,0.22,4.0,533,1
0,30.0,1,1,180621.0,9,0,6000.0,4,10.76,0.03,8.0,682,1
0,23.0,0,0,99148.0,0,0,10967.0,4,10.77,0.11,3.0,663,1
1,24.0,1,0,39563.0,3,3,12000.0,3,7.29,0.30,2.0,554,0
0,24.0,1,1,39099.0,2,3,4500.0,3,7.29,0.12,4.0,580,1
0,33.0,1,0,139081.0,12,0,25000.0,3,11.86,0.18,8.0,635,1
0,38.0,0,3,98759.0,13,0,8000.0,2,11.12,0.08,12.0,531,1
0,26.0,1,0,43059.0,7,3,2500.0,3,8.90,0.06,3.0,567,1
0,24.0,1,0,88554.0,2,3,10000.0,4,11.26,0.11,3.0,565,0
0,28.0,1,1,90950.0,6,3,20121.0,2,11.31,0.22,7.0,694,0
1,22.0,1,3,26812.0,0,3,2000.0,0,16.89,0.07,2.0,647,0
0,31.0,1,4,96613.0,11,0,12750.0,1,7.29,0.13,10.0,701,1
0,27.0,1,0,31528.0,2,0,4500.0,5,5.42,0.14,6.0,573,1
0,34.0,1,4,100937.0,10,0,5000.0,4,14.79,0.05,8.0,724,0
0,23.0,1,4,83985.0,1,3,1000.0,3,7.29,0.01,3.0,698,0
0,25.0,1,3,138915.0,2,0,5000.0,0,13.49,0.04,3.0,680,1
0,33.0,1,3,205028.0,10,2,21000.0,3,14.26,0.10,9.0,637,1
0,22.0,1,0,66744.0,0,3,7500.0,0,6.03,0.11,2.0,574,1
0,29.0,1,0,89618.0,7,3,6000.0,2,5.42,0.07,10.0,507,1
0,27.0,0,3,77835.0,6,3,3500.0,5,7.90,0.04,5.0,638,1
0,29.0,1,4,55857.0,6,0,4750.0,1,11.01,0.09,9.0,626,1
0,30.0,0,0,100568.0,8,3,16775.0,4,11.97,0.17,5.0,598,1
1,38.0,1,0,37078.0,15,3,14400.0,2,12.80,0.39,17.0,654,0
0,26.0,1,4,78615.0,6,3,12000.0,5,11.01,0.15,4.0,676,1
1,22.0,1,3,13445.0,2,3,1750.0,0,14.72,0.13,3.0,560,0
0,24.0,0,3,57159.0,1,2,7000.0,3,5.87,0.12,4.0,615,1
0,27.0,0,3,43857.0,5,0,4800.0,5,8.49,0.11,8.0,668,0
0,26.0,0,1,38684.0,0,3,6400.0,5,7.51,0.17,3.0,615,0
0,29.0,1,3,32311.0,6,3,7000.0,1,11.01,0.22,9.0,552,1
1,24.0,0,3,70716.0,2,3,2000.0,3,15.37,0.03,4.0,536,0
0,22.0,1,3,73126.0,0,0,10000.0,5,8.00,0.14,4.0,623,0
0,33.0,1,0,121102.0,9,0,24000.0,3,12.22,0.20,8.0,658,1
1,42.0,0,0,47263.0,17,3,13000.0,3,11.01,0.28,17.0,674,0
1,28.0,1,0,39737.0,6,3,12000.0,0,7.88,0.30,9.0,655,0
1,23.0,0,0,54247.0,0,3,5000.0,3,14.91,0.09,2.0,696,0
0,21.0,0,0,46845.0,0,2,5000.0,3,8.94,0.11,2.0,623,0
0,27.0,1,3,111885.0,4,0,17500.0,2,11.01,0.16,8.0,545,1
0,21.0,0,3,73082.0,0,3,5600.0,0,9.25,0.08,3.0,616,1
0,21.0,0,1,27493.0,2,2,4000.0,0,15.05,0.15,4.0,528,0
0,22.0,1,1,35930.0,3,3,6400.0,1,11.01,0.18,4.0,710,0
0,29.0,1,3,33175.0,7,3,7000.0,5,13.72,0.21,7.0,484,1
0,22.0,1,1,61028.0,0,0,10000.0,5,10.36,0.16,3.0,671,0
0,31.0,1,0,74278.0,5,0,16855.0,5,11.37,0.23,5.0,665,1
0,27.0,0,4,53966.0,3,0,14000.0,4,10.38,0.26,10.0,627,1
1,24.0,1,4,110953.0,0,3,25000.0,3,15.33,0.23,2.0,662,0
0,22.0,1,4,35687.0,0,2,8875.0,1,8.90,0.25,3.0,580,1
1,25.0,1,0,36999.0,1,3,11400.0,5,7.51,0.31,4.0,627,0
0,44.0,1,3,39453.0,18,3,4000.0,1,14.35,0.10,13.0,663,1
0,33.0,1,0,85203.0,11,0,14000.0,5,10.42,0.16,10.0,616,1
0,22.0,1,3,40540.0,0,0,8875.0,5,10.65,0.22,4.0,550,1
0,29.0,1,3,29720.0,7,2,10000.0,2,5.82,0.34,7.0,676,1
0,34.0,1,3,245732.0,12,0,16000.0,1,11.83,0.07,5.0,590,1
1,23.0,0,3,11582.0,0,2,2000.0,2,13.35,0.17,2.0,516,0
0,24.0,1,1,48776.0,3,0,8000.0,5,11.01,0.16,4.0,613,1
1,27.0,0,0,31014.0,4,3,8000.0,4,14.84,0.26,7.0,620,0
0,33.0,1,3,62061.0,12,3,10000.0,1,16.40,0.16,7.0,573,1
0,30.0,0,1,63589.0,5,0,3200.0,4,6.99,0.05,8.0,577,1
0,30.0,0,0,68423.0,11,0,13000.0,4,11.89,0.19,7.0,660,0
0,24.0,0,1,55294.0,4,0,3600.0,5,11.01,0.07,2.0,669,0
0,26.0,0,1,43142.0,2,3,7200.0,4,9.76,0.17,4.0,635,1
0,37.0,1,3,231922.0,14,0,25600.0,0,5.99,0.11,17.0,620,1
0,24.0,1,1,93646.0,0,3,3350.0,4,11.01,0.04,3.0,619,1
0,25.0,1,1,57938.0,1,0,6500.0,1,8.59,0.11,3.0,631,1
0,22.0,0,0,42991.0,0,0,3500.0,4,11.49,0.08,3.0,535,1
1,25.0,1,1,46882.0,5,3,20000.0,4,11.17,0.43,4.0,672,0
0,26.0,1,4,130520.0,4,0,7200.0,2,9.62,0.06,2.0,671,0
0,48.0,1,1,63227.0,23,2,9600.0,1,9.60,0.15,20.0,641,0
0,33.0,1,1,270827.0,11,0,8000.0,4,9.99,0.03,10.0,597,1
0,25.0,0,1,33111.0,1,3,6000.0,4,12.42,0.18,3.0,622,1
0,28.0,0,0,125037.0,6,0,8948.0,4,9.20,0.07,7.0,602,1
0,24.0,1,1,72924.0,0,0,4000.0,1,7.90,0.05,3.0,623,1
1,28.0,1,4,39761.0,8,3,4900.0,3,14.12,0.12,7.0,684,0
0,28.0,1,0,63161.0,7,0,9000.0,1,7.51,0.14,7.0,672,1
0,26.0,1,1,73057.0,8,0,7000.0,1,9.62,0.10,3.0,655,1
0,23.0,1,1,145002.0,1,3,25000.0,1,9.99,0.17,2.0,670,1
0,34.0,0,1,77935.0,13,3,15000.0,1,10.25,0.19,8.0,580,1
0,39.0,0,4,57517.0,19,3,6000.0,5,7.08,0.10,11.0,698,1
0,25.0,0,1,140984.0,4,0,8400.0,5,7.29,0.06,4.0,643,1
0,28.0,0,1,80144.0,6,3,10000.0,5,7.90,0.12,9.0,577,1
0,26.0,0,0,92928.0,6,0,12800.0,4,6.92,0.14,4.0,693,1
1,23.0,0,3,44146.0,0,3,4000.0,3,10.99,0.09,4.0,617,0
0,35.0,1,1,46694.0,11,3,9000.0,0,14.65,0.19,8.0,572,1
0,32.0,0,3,54177.0,10,0,3600.0,3,6.99,0.07,8.0,691,0
0,25.0,0,4,51196.0,2,3,6850.0,5,11.01,0.13,4.0,667,0
0,36.0,0,0,300870.0,12,0,31400.0,4,14.27,0.10,16.0,561,1
1,29.0,0,1,53933.0,7,3,12000.0,0,15.96,0.22,7.0,714,0
0,29.0,1,3,157003.0,4,0,30000.0,1,18.79,0.19,8.0,602,0
0,25.0,0,1,171723.0,5,0,14000.0,4,7.51,0.08,3.0,672,0
0,38.0,1,3,57196.0,17,3,4775.0,5,11.01,0.08,14.0,582,1
0,25.0,0,3,156870.0,2,0,25000.0,3,11.03,0.16,4.0,638,0
0,29.0,1,0,192550.0,6,3,15000.0,0,13.04,0.08,5.0,655,1
1,27.0,0,0,72976.0,6,3,5000.0,2,15.21,0.07,9.0,599,0
0,29.0,0,1,61092.0,5,0,4000.0,0,12.32,0.07,8.0,701,1
1,24.0,1,1,35550.0,0,3,12250.0,3,9.99,0.34,4.0,610,0
0,22.0,1,4,31034.0,0,3,5300.0,4,15.23,0.17,4.0,673,1
1,31.0,1,1,41752.0,5,3,6000.0,0,14.55,0.14,8.0,607,0
0,23.0,1,1,46698.0,2,0,5400.0,4,7.90,0.12,3.0,683,1
0,37.0,1,3,60571.0,14,3,15000.0,0,13.22,0.25,15.0,633,1
0,25.0,0,1,73063.0,1,0,1800.0,4,12.21,0.02,2.0,672,1
1,26.0,1,3,45611.0,3,3,14500.0,5,15.33,0.32,4.0,598,0
0,25.0,0,3,46854.0,5,3,4000.0,1,12.53,0.09,4.0,612,1
0,22.0,1,4,59558.0,0,0,5000.0,3,7.90,0.08,4.0,656,1
0,24.0,1,4,36920.0,3,3,8000.0,4,9.25,0.22,2.0,692,0
0,28.0,0,0,162992.0,4,0,14400.0,3,5.42,0.09,8.0,679,1
0,34.0,0,3,151188.0,14,0,12000.0,3,8.94,0.08,9.0,625,1
0,32.0,0,3,94124.0,6,3,9600.0,0,12.61,0.10,13.0,681,1
0,34.0,1,4,75726.0,14,3,10500.0,1,11.26,0.14,5.0,713,1
0,27.0,1,4,72858.0,2,3,12000.0,5,13.49,0.16,6.0,648,0
1,24.0,0,0,94805.0,2,3,24073.0,4,14.98,0.25,3.0,642,0
1,21.0,1,3,35131.0,0,3,2500.0,0,16.77,0.07,2.0,635,0
1,27.0,0,0,15410.0,8,3,5000.0,3,8.49,0.32,10.0,645,0
0,22.0,0,3,76200.0,0,3,4000.0,1,11.01,0.05,4.0,639,1
0,28.0,1,0,75233.0,9,3,9200.0,3,10.00,0.12,9.0,662,1
1,22.0,1,4,36887.0,0,3,4000.0,5,15.21,0.11,2.0,677,0
0,24.0,0,1,30933.0,3,3,4000.0,1,9.45,0.13,2.0,645,1
0,29.0,1,0,88601.0,5,3,2500.0,0,14.35,0.03,8.0,637,0
0,24.0,1,4,186778.0,6,3,18000.0,1,10.62,0.10,4.0,671,0
0,27.0,1,1,96876.0,5,3,9000.0,1,12.17,0.09,8.0,514,1
0,34.0,1,3,127956.0,12,0,12000.0,5,10.69,0.09,12.0,675,0
1,25.0,0,3,91379.0,0,3,6063.0,2,14.41,0.07,4.0,641,0
0,30.0,1,1,91146.0,9,0,5000.0,4,11.01,0.05,10.0,663,0
0,29.0,0,1,145036.0,9,0,23000.0,5,11.49,0.16,5.0,697,0
0,22.0,1,0,54029.0,0,3,3600.0,4,7.37,0.07,2.0,618,1
0,32.0,1,1,46504.0,7,3,5000.0,5,16.35,0.11,5.0,656,0
0,26.0,1,0,97224.0,3,0,5000.0,5,15.27,0.05,3.0,617,1
0,31.0,0,1,76227.0,8,3,9000.0,2,15.33,0.12,10.0,605,0
0,34.0,1,1,95782.0,10,0,4800.0,2,9.22,0.05,6.0,641,1
0,37.0,0,1,46107.0,13,3,6750.0,4,6.91,0.15,16.0,619,1
0,26.0,0,0,133417.0,4,0,5000.0,3,12.69,0.04,2.0,687,0
0,22.0,0,3,73162.0,0,3,15000.0,3,13.35,0.21,3.0,650,0
0,23.0,1,4,169058.0,0,0,15000.0,4,15.58,0.09,3.0,642,1
0,23.0,1,4,35579.0,1,3,5000.0,1,14.84,0.14,2.0,684,1
0,30.0,0,3,73291.0,11,0,1750.0,4,9.99,0.02,8.0,622,0
0,31.0,0,4,65792.0,12,0,20870.0,5,9.16,0.32,9.0,698,0
0,23.0,1,3,87421.0,1,0,13010.0,3,10.84,0.15,3.0,641,1
0,22.0,0,3,35904.0,0,3,6000.0,5,11.46,0.17,3.0,611,1
1,22.0,0,3,58705.0,1,3,15000.0,1,15.96,0.26,3.0,642,0
1,23.0,0,4,26628.0,3,3,6000.0,3,14.42,0.23,4.0,646,0
0,26.0,1,3,41908.0,3,2,10657.0,5,12.07,0.25,9.0,606,1
0,30.0,1,4,43363.0,9,3,8000.0,1,9.26,0.18,9.0,618,1
1,23.0,1,1,51685.0,0,3,10000.0,0,11.01,0.19,3.0,563,0
0,23.0,1,3,40839.0,0,3,1800.0,1,11.99,0.04,4.0,602,1
0,29.0,0,1,42837.0,2,0,9581.0,4,12.93,0.22,8.0,695,1
0,24.0,0,0,70409.0,1,3,8000.0,5,10.62,0.11,2.0,620,1
1,29.0,1,0,34391.0,8,3,8613.0,1,17.85,0.25,9.0,660,0
1,24.0,1,0,49329.0,0,3,8000.0,1,9.88,0.16,2.0,682,0
1,26.0,0,0,35946.0,3,3,10621.0,4,8.79,0.30,7.0,635,0
0,27.0,1,1,39740.0,1,3,5000.0,3,10.84,0.13,6.0,689,0
0,39.0,1,0,89423.0,15,3,18000.0,1,11.01,0.20,15.0,578,1
0,25.0,0,1,64752.0,1,0,4800.0,5,5.42,0.07,2.0,687,0
0,23.0,1,0,94467.0,1,3,14400.0,5,14.27,0.15,4.0,649,1
0,26.0,1,0,94449.0,1,0,1750.0,4,10.36,0.02,2.0,665,1
0,23.0,1,3,66759.0,2,3,8000.0,5,13.11,0.12,3.0,653,0
0,29.0,0,3,128520.0,4,3,6000.0,1,11.04,0.05,7.0,618,1
1,36.0,1,1,54816.0,14,3,4000.0,1,12.42,0.07,13.0,720,0
1,26.0,1,1,166615.0,3,0,18000.0,1,16.40,0.11,3.0,657,0
0,28.0,1,0,162962.0,6,0,5647.0,4,7.26,0.03,5.0,649,1
1,21.0,1,1,41392.0,0,3,9000.0,4,11.86,0.22,4.0,652,0
1,36.0,1,0,40863.0,15,3,4000.0,4,11.01,0.10,17.0,613,0
0,25.0,0,4,49079.0,0,3,10000.0,3,10.99,0.20,4.0,667,0
0,55.0,0,0,30598.0,34,3,4000.0,5,13.92,0.13,27.0,663,0
0,22.0,1,1,72936.0,1,3,10900.0,4,15.65,0.15,2.0,655,0
0,29.0,1,2,55228.0,4,0,4504.0,3,10.50,0.08,6.0,613,0
0,29.0,1,3,57669.0,8,0,5000.0,0,9.76,0.09,10.0,660,1
1,23.0,0,0,66068.0,1,0,4000.0,5,15.62,0.06,3.0,679,0
1,21.0,0,1,37083.0,0,3,10000.0,3,11.14,0.27,2.0,653,0
0,22.0,1,3,64497.0,2,3,5600.0,1,7.29,0.09,3.0,629,1
0,24.0,0,1,94545.0,2,0,5000.0,2,6.62,0.05,4.0,643,1
0,23.0,1,1,73080.0,0,3,12000.0,3,6.03,0.16,3.0,709,0
1,23.0,0,0,35728.0,0,3,13467.0,2,13.72,0.38,4.0,679,0
0,24.0,0,3,101201.0,6,3,20000.0,1,13.48,0.20,3.0,569,0
0,27.0,1,0,108926.0,4,0,12000.0,5,12.73,0.11,9.0,688,1
0,30.0,0,1,86146.0,7,3,12000.0,2,8.90,0.14,8.0,602,1
0,25.0,0,3,61094.0,2,0,6400.0,5,8.32,0.10,4.0,610,0
0,25.0,0,0,97432.0,4,3,8800.0,0,7.51,0.09,2.0,646,1
0,24.0,0,1,48545.0,1,3,10000.0,3,11.01,0.21,2.0,617,1
0,23.0,0,3,51306.0,0,0,14791.0,1,13.07,0.29,4.0,551,1
0,29.0,0,3,91715.0,6,0,13094.0,1,10.20,0.14,8.0,664,0
1,24.0,0,3,56493.0,0,3,20000.0,0,11.70,0.35,3.0,498,0
0,27.0,1,3,34239.0,3,3,6000.0,5,13.92,0.18,6.0,631,1
0,30.0,0,1,56193.0,3,0,6012.0,4,13.36,0.11,8.0,680,0
1,26.0,0,3,21945.0,4,2,5500.0,4,11.01,0.25,2.0,615,0
0,23.0,0,3,65963.0,2,0,4800.0,1,12.42,0.07,2.0,621,1
0,26.0,0,0,61171.0,2,3,9000.0,2,7.66,0.15,3.0,540,1
1,27.0,1,0,76429.0,8,0,10883.0,3,8.26,0.14,4.0,624,0
0,25.0,0,1,144893.0,0,3,15000.0,4,7.51,0.10,2.0,647,0
0,28.0,0,1,93789.0,4,3,10000.0,4,9.20,0.11,7.0,673,1
1,38.0,1,3,105127.0,16,0,7930.0,2,8.42,0.08,17.0,549,0
0,22.0,0,3,54936.0,0,3,6000.0,1,10.11,0.11,4.0,669,0
0,28.0,1,0,38353.0,6,2,4350.0,1,5.99,0.11,5.0,643,1
0,62.0,0,1,62703.0,38,3,8525.0,4,6.54,0.14,24.0,577,1
0,31.0,1,3,43988.0,8,3,1450.0,5,11.01,0.03,7.0,541,1
0,24.0,0,0,73320.0,2,0,10000.0,4,11.34,0.14,3.0,690,1
0,24.0,1,1,49044.0,0,3,12000.0,0,12.69,0.24,3.0,676,1
1,26.0,1,0,41845.0,3,3,6957.0,0,15.18,0.17,3.0,637,0
0,41.0,0,3,97361.0,18,0,14481.0,2,9.87,0.15,9.0,628,1
1,24.0,0,1,94023.0,0,3,25000.0,4,15.89,0.27,3.0,677,0
0,22.0,1,3,84604.0,4,0,6000.0,5,11.49,0.07,2.0,592,1
0,25.0,1,3,44440.0,3,3,10000.0,4,10.76,0.23,2.0,589,0
0,25.0,1,3,101077.0,2,0,5000.0,0,6.76,0.05,3.0,589,0
1,31.0,0,1,44182.0,8,3,1583.0,0,13.93,0.04,9.0,688,0
1,23.0,1,4,82161.0,0,0,15000.0,1,14.11,0.18,3.0,625,0
0,22.0,0,0,40674.0,0,3,5000.0,1,10.25,0.12,2.0,659,0
